icon,precipIntensity,humidity,windSpeed,cloudCover,uvIndex,temperature,is_weekend
clear-day,0.0,0.79,1.35,0.0,1,-1.11,0
clear-day,0.0,0.79,1.35,0.0,1,-1.11,0
partly-cloudy-day,0.0,0.71,1.35,0.75,1,0.71,0
partly-cloudy-day,0.0,0.71,1.35,0.75,1,0.71,0
clear-day,0.0,0.62,0.9,0.0,2,2.08,0
clear-day,0.0,0.62,0.9,0.0,2,2.08,0
clear-day,0.0,0.55,0.9,0.0,2,3.59,0
clear-day,0.0,0.55,0.9,0.0,2,3.59,0
cloudy,0.0,0.47,0.9,0.88,1,5.1,0
cloudy,0.0,0.47,0.9,0.88,1,5.1,0
clear-day,0.0,0.49,1.35,0.0,1,5.4,0
clear-day,0.0,0.49,1.35,0.0,1,5.4,0
clear-day,0.0,0.53,0.9,0.0,0,4.5,0
clear-day,0.0,0.53,0.9,0.0,0,4.5,0
cloudy,0.0,0.55,0.9,0.88,0,3.9,0
cloudy,0.0,0.55,0.9,0.88,0,3.9,0
clear-night,0.0,0.58,0.9,0.0,0,3.14,0
clear-night,0.0,0.58,0.9,0.0,0,3.14,0
clear-night,0.0,0.7,0.9,0.0,0,0.88,0
clear-night,0.0,0.7,0.9,0.0,0,0.88,0
cloudy,0.0,0.75,0.9,0.88,0,-0.47,0
cloudy,0.0,0.75,0.9,0.88,0,-0.47,0
clear-night,0.0,0.74,0.9,0.0,0,-0.62,0
clear-night,0.0,0.74,0.9,0.0,0,-0.62,0
clear-night,0.0,0.79,0.45,0.0,0,-0.79,0
clear-night,0.0,0.79,0.45,0.0,0,-0.79,0
9999,0.0,0.79,0.45,9999.0,0,-1.08,0
9999,0.0,0.79,0.45,9999.0,0,-1.08,0
fog,0.0,0.81,0.9,0.0,0,-1.84,0
fog,0.0,0.81,0.9,0.0,0,-1.84,0
fog,0.0,0.8,0.9,0.0,0,-1.7,0
fog,0.0,0.8,0.9,0.0,0,-1.7,0
clear-night,0.0,0.83,0.9,0.0,0,-2.6,0
clear-night,0.0,0.83,0.9,0.0,0,-2.6,0
clear-night,0.0,0.81,0.9,0.0,0,-2.45,0
clear-night,0.0,0.81,0.9,0.0,0,-2.45,0
clear-night,0.0,0.82,0.45,0.0,0,-2.45,0
clear-night,0.0,0.82,0.45,0.0,0,-2.45,0
9999,0.0,0.82,0.9,9999.0,0,-2.91,0
9999,0.0,0.82,0.9,9999.0,0,-2.91,0
clear-night,0.0,0.81,1.4,0.0,0,-3.36,0
clear-night,0.0,0.81,1.4,0.0,0,-3.36,0
clear-night,0.0,0.82,0.73,0.0,0,-3.67,0
clear-night,0.0,0.82,0.73,0.0,0,-3.67,0
cloudy,0.0,0.84,0.7,0.88,0,-4.28,0
cloudy,0.0,0.84,0.7,0.88,0,-4.28,0
clear-day,0.0,0.84,0.45,0.0,0,-3.97,0
clear-day,0.0,0.84,0.45,0.0,0,-3.97,0
fog,0.0,0.84,0.45,0.0,1,-2.31,0
fog,0.0,0.84,0.45,0.0,1,-2.31,0
fog,0.0,0.81,0.9,0.88,1,-0.81,0
fog,0.0,0.81,0.9,0.88,1,-0.81,0
fog,0.0,0.77,0.45,0.0,2,0.27,0
fog,0.0,0.77,0.45,0.0,2,0.27,0
fog,0.0,0.72,0.9,0.0,2,1.0,0
fog,0.0,0.72,0.9,0.0,2,1.0,0
fog,0.0,0.72,0.45,0.88,1,1.32,0
fog,0.0,0.72,0.45,0.88,1,1.32,0
fog,0.0,0.75,1.15,0.0,1,0.56,0
fog,0.0,0.75,1.15,0.0,1,0.56,0
fog,0.0,0.83,1.6,0.0,0,-0.34,0
fog,0.0,0.83,1.6,0.0,0,-0.34,0
fog,0.0,0.91,0.9,0.88,0,-2.0,0
fog,0.0,0.91,0.9,0.88,0,-2.0,0
fog,0.0,0.93,0.7,0.0,0,-1.87,0
fog,0.0,0.93,0.7,0.0,0,-1.87,0
fog,0.0,0.95,0.7,0.0,0,-1.56,0
fog,0.0,0.95,0.7,0.0,0,-1.56,0
fog,0.0,0.92,0.45,0.88,0,-0.81,0
fog,0.0,0.92,0.45,0.88,0,-0.81,0
fog,0.0,0.95,0.45,0.0,0,-1.25,0
fog,0.0,0.95,0.45,0.0,0,-1.25,0
fog,0.0,0.95,0.9,0.0,0,-2.0,0
fog,0.0,0.95,0.9,0.0,0,-2.0,0
fog,0.0,0.96,1.15,9999.0,0,-2.31,0
fog,0.0,0.96,1.15,9999.0,0,-2.31,0
fog,0.0,0.93,0.0,0.0,0,-1.87,0
fog,0.0,0.93,0.0,0.0,0,-1.87,0
fog,0.0,0.96,0.9,0.0,0,-2.62,0
fog,0.0,0.96,0.9,0.0,0,-2.62,0
fog,0.0,0.93,0.45,0.0,0,-2.93,0
fog,0.0,0.93,0.45,0.0,0,-2.93,0
fog,0.0,0.96,0.9,1.0,0,-3.67,0
fog,0.0,0.96,0.9,1.0,0,-3.67,0
fog,0.0,0.96,0.9,1.0,0,-3.98,0
fog,0.0,0.96,0.9,1.0,0,-3.98,0
fog,0.0,0.94,0.9,1.0,0,-3.98,0
fog,0.0,0.94,0.9,1.0,0,-3.98,0
fog,0.0,0.97,0.9,0.0,0,-5.19,0
fog,0.0,0.97,0.9,0.0,0,-5.19,0
fog,0.0,0.97,0.9,0.0,0,-5.49,0
fog,0.0,0.97,0.9,0.0,0,-5.49,0
fog,0.0,0.94,1.15,0.88,0,-5.94,0
fog,0.0,0.94,1.15,0.88,0,-5.94,0
fog,0.0,0.94,1.35,0.0,0,-4.29,0
fog,0.0,0.94,1.35,0.0,0,-4.29,0
fog,0.0,0.91,1.8,0.0,1,-1.73,0
fog,0.0,0.91,1.8,0.0,1,-1.73,0
fog,0.0,0.73,1.15,0.88,1,1.46,0
fog,0.0,0.73,1.15,0.88,1,1.46,0
fog,0.0,0.54,1.35,0.0,2,5.1,0
fog,0.0,0.54,1.35,0.0,2,5.1,0
clear-day,0.0,0.43,1.35,0.0,2,6.02,0
clear-day,0.0,0.43,1.35,0.0,2,6.02,0
cloudy,0.0,0.39,0.9,0.88,1,7.08,0
cloudy,0.0,0.39,0.9,0.88,1,7.08,0
clear-day,0.0,0.38,0.9,0.0,1,7.37,0
clear-day,0.0,0.38,0.9,0.0,1,7.37,0
clear-day,0.0,0.39,0.9,0.0,0,6.18,0
clear-day,0.0,0.39,0.9,0.0,0,6.18,0
cloudy,0.0,0.42,0.9,0.88,0,4.21,0
cloudy,0.0,0.42,0.9,0.88,0,4.21,0
clear-night,0.0,0.51,0.45,0.0,0,2.4,0
clear-night,0.0,0.51,0.45,0.0,0,2.4,0
clear-night,0.0,0.53,0.0,0.0,0,1.79,0
clear-night,0.0,0.53,0.0,0.0,0,1.79,0
cloudy,0.0,0.59,0.45,0.88,0,1.33,0
cloudy,0.0,0.59,0.45,0.88,0,1.33,0
clear-night,0.0,0.57,1.4,0.0,0,1.63,0
clear-night,0.0,0.57,1.4,0.0,0,1.63,0
clear-night,0.0,0.52,0.9,0.0,0,2.23,0
clear-night,0.0,0.52,0.9,0.0,0,2.23,0
9999,0.0,0.51,1.85,9999.0,0,1.92,0
9999,0.0,0.51,1.85,9999.0,0,1.92,0
clear-night,0.0,0.54,2.09,0.0,0,1.48,0
clear-night,0.0,0.54,2.09,0.0,0,1.48,0
clear-night,0.0,0.46,1.15,0.0,0,2.37,0
clear-night,0.0,0.46,1.15,0.0,0,2.37,0
9999,0.0,0.44,2.79,9999.0,0,2.08,0
9999,0.0,0.44,2.79,9999.0,0,2.08,0
9999,0.0,0.47,2.54,9999.0,0,1.32,0
9999,0.0,0.47,2.54,9999.0,0,1.32,0
9999,0.0,0.54,2.54,9999.0,0,0.1,0
9999,0.0,0.54,2.54,9999.0,0,0.1,0
9999,0.0,0.55,2.34,9999.0,0,-1.08,0
9999,0.0,0.55,2.34,9999.0,0,-1.08,0
9999,0.0,0.53,1.15,9999.0,0,-0.64,0
9999,0.0,0.53,1.15,9999.0,0,-0.64,0
9999,0.0,0.57,0.45,9999.0,0,-1.84,0
9999,0.0,0.57,0.45,9999.0,0,-1.84,0
partly-cloudy-day,0.0,0.59,0.45,0.38,0,-2.15,0
partly-cloudy-day,0.0,0.59,0.45,0.38,0,-2.15,0
9999,0.0,0.63,0.45,9999.0,9999,-0.64,0
9999,0.0,0.63,0.45,9999.0,9999,-0.64,0
clear-day,0.0,0.51,0.45,0.0,1,1.32,0
clear-day,0.0,0.51,0.45,0.0,1,1.32,0
clear-day,0.0,0.5,0.9,0.25,1,2.69,0
clear-day,0.0,0.5,0.9,0.25,1,2.69,0
fog,0.0,0.54,1.35,0.0,2,3.29,0
fog,0.0,0.54,1.35,0.0,2,3.29,0
fog,0.0,0.66,1.64,0.0,2,3.74,0
fog,0.0,0.66,1.64,0.0,2,3.74,0
fog,0.0,0.47,3.08,0.75,1,4.21,0
fog,0.0,0.47,3.08,0.75,1,4.21,0
9999,0.0,0.33,3.73,9999.0,9999,6.02,0
9999,0.0,0.33,3.73,9999.0,9999,6.02,0
9999,0.0,0.3,4.63,9999.0,9999,5.7,0
9999,0.0,0.3,4.63,9999.0,9999,5.7,0
cloudy,0.0,0.45,3.93,0.88,0,3.29,0
cloudy,0.0,0.45,3.93,0.88,0,3.29,0
clear-night,0.0,0.55,2.58,0.0,0,1.19,0
clear-night,0.0,0.55,2.58,0.0,0,1.19,0
clear-night,0.0,0.58,0.45,0.0,0,0.89,0
clear-night,0.0,0.58,0.45,0.0,0,0.89,0
fog,0.0,0.58,1.89,0.88,0,0.29,0
fog,0.0,0.58,1.89,0.88,0,0.29,0
fog,0.0,0.61,0.9,0.0,0,-0.17,0
fog,0.0,0.61,0.9,0.0,0,-0.17,0
fog,0.0,0.69,1.4,0.0,0,-1.54,0
fog,0.0,0.69,1.4,0.0,0,-1.54,0
fog,0.0,0.8,1.15,9999.0,0,-2.29,0
fog,0.0,0.8,1.15,9999.0,0,-2.29,0
fog,0.0,0.89,1.15,0.0,0,-3.22,0
fog,0.0,0.89,1.15,0.0,0,-3.22,0
fog,0.0,0.92,0.94,0.0,0,-4.43,0
fog,0.0,0.92,0.94,0.0,0,-4.43,0
fog,0.0,0.94,1.4,9999.0,0,-4.43,0
fog,0.0,0.94,1.4,9999.0,0,-4.43,0
fog,0.0,0.95,1.15,0.0,0,-4.43,0
fog,0.0,0.95,1.15,0.0,0,-4.43,0
fog,0.0,0.96,1.15,0.0,0,-3.67,0
fog,0.0,0.96,1.15,0.0,0,-3.67,0
fog,0.0,0.96,0.94,9999.0,0,-3.67,0
fog,0.0,0.96,0.94,9999.0,0,-3.67,0
fog,0.0,0.96,0.9,0.0,0,-3.67,0
fog,0.0,0.96,0.9,0.0,0,-3.67,0
fog,0.0,0.93,0.45,0.0,0,-3.22,0
fog,0.0,0.93,0.45,0.0,0,-3.22,0
fog,0.0,0.97,0.9,1.0,0,-3.67,0
fog,0.0,0.97,0.9,1.0,0,-3.67,0
fog,0.0,0.97,0.45,1.0,0,-3.38,0
fog,0.0,0.97,0.45,1.0,0,-3.38,0
fog,0.0,0.97,0.9,1.0,1,-3.38,0
fog,0.0,0.97,0.9,1.0,1,-3.38,0
fog,0.0,0.97,1.15,1.0,1,-2.62,0
fog,0.0,0.97,1.15,1.0,1,-2.62,0
fog,0.0,0.97,1.4,1.0,1,-2.62,0
fog,0.0,0.97,1.4,1.0,1,-2.62,0
fog,0.0,0.97,0.9,1.0,1,-2.31,0
fog,0.0,0.97,0.9,1.0,1,-2.31,0
fog,0.0,0.93,1.15,1.0,1,-1.87,0
fog,0.0,0.93,1.15,1.0,1,-1.87,0
fog,0.0,0.89,1.15,1.0,1,-1.56,0
fog,0.0,0.89,1.15,1.0,1,-1.56,0
fog,0.0,0.9,1.4,0.75,0,-2.31,0
fog,0.0,0.9,1.4,0.75,0,-2.31,0
fog,0.0,0.9,1.15,0.75,0,-2.62,0
fog,0.0,0.9,1.15,0.75,0,-2.62,0
fog,0.0,0.91,0.7,0.75,0,-2.62,0
fog,0.0,0.91,0.7,0.75,0,-2.62,0
fog,0.0,0.91,0.9,0.75,0,-2.62,0
fog,0.0,0.91,0.9,0.75,0,-2.62,0
fog,0.0,0.92,0.45,0.75,0,-2.62,0
fog,0.0,0.92,0.45,0.75,0,-2.62,0
fog,0.0,0.92,0.45,0.75,0,-2.93,0
fog,0.0,0.92,0.45,0.75,0,-2.93,0
fog,0.0,0.92,0.0,0.75,0,-2.93,0
fog,0.0,0.92,0.0,0.75,0,-2.93,0
fog,0.0,0.92,0.45,0.75,0,-2.93,0
fog,0.0,0.92,0.45,0.75,0,-2.93,0
fog,0.0,0.93,0.9,0.75,0,-2.93,1
fog,0.0,0.93,0.9,0.75,0,-2.93,1
fog,0.0,0.96,0.9,0.75,0,-3.67,1
fog,0.0,0.96,0.9,0.75,0,-3.67,1
fog,0.0,0.96,0.9,0.75,0,-3.67,1
fog,0.0,0.96,0.9,0.75,0,-3.67,1
fog,0.0,0.96,0.9,0.75,0,-3.67,1
fog,0.0,0.96,0.9,0.75,0,-3.67,1
fog,0.0,0.96,1.15,0.75,0,-3.98,1
fog,0.0,0.96,1.15,0.75,0,-3.98,1
fog,0.0,0.96,1.35,0.75,0,-4.74,1
fog,0.0,0.96,1.35,0.75,0,-4.74,1
fog,0.0,0.97,0.9,0.75,0,-4.74,1
fog,0.0,0.97,0.9,0.75,0,-4.74,1
fog,0.0,0.97,0.9,0.75,0,-4.74,1
fog,0.0,0.97,0.9,0.75,0,-4.74,1
fog,0.0,0.97,0.9,0.75,0,-5.49,1
fog,0.0,0.97,0.9,0.75,0,-5.49,1
fog,0.0,0.97,1.85,0.0,0,-4.74,1
fog,0.0,0.97,1.85,0.0,0,-4.74,1
fog,0.0,0.94,2.79,0.75,1,-4.29,1
fog,0.0,0.94,2.79,0.75,1,-4.29,1
fog,0.0,0.94,2.58,0.75,1,-3.22,1
fog,0.0,0.94,2.58,0.75,1,-3.22,1
fog,0.0,0.87,2.3,0.75,2,-1.73,1
fog,0.0,0.87,2.3,0.75,2,-1.73,1
fog,0.0,0.85,1.85,0.0,2,-1.43,1
fog,0.0,0.85,1.85,0.0,2,-1.43,1
cloudy,0.0,0.78,1.35,0.88,1,-0.65,1
cloudy,0.0,0.78,1.35,0.88,1,-0.65,1
clear-day,0.0,0.73,0.9,0.0,1,-0.35,1
clear-day,0.0,0.73,0.9,0.0,1,-0.35,1
clear-day,0.0,0.77,1.15,0.0,0,-0.35,1
clear-day,0.0,0.77,1.15,0.0,0,-0.35,1
fog,0.0,0.8,1.8,0.88,0,-0.81,1
fog,0.0,0.8,1.8,0.88,0,-0.81,1
fog,0.0,0.84,1.4,0.0,0,-2.0,1
fog,0.0,0.84,1.4,0.0,0,-2.0,1
fog,0.0,0.8,0.45,0.0,0,-1.25,1
fog,0.0,0.8,0.45,0.0,0,-1.25,1
fog,0.0,0.86,0.45,0.88,0,-2.45,1
fog,0.0,0.86,0.45,0.88,0,-2.45,1
fog,0.0,0.75,1.8,0.0,0,-1.56,1
fog,0.0,0.75,1.8,0.0,0,-1.56,1
9999,0.0,0.68,2.79,9999.0,0,-2.31,1
9999,0.0,0.68,2.79,9999.0,0,-2.31,1
9999,0.0,0.65,1.89,9999.0,0,-2.93,1
9999,0.0,0.65,1.89,9999.0,0,-2.93,1
9999,0.0,0.75,1.85,9999.0,0,-8.68,0
9999,0.0,0.75,1.85,9999.0,0,-8.68,0
clear-night,0.0,0.75,1.4,0.0,0,-8.68,0
clear-night,0.0,0.75,1.4,0.0,0,-8.68,0
clear-night,0.0,0.74,1.15,0.0,0,-8.53,0
clear-night,0.0,0.74,1.15,0.0,0,-8.53,0
9999,0.0,0.75,1.85,9999.0,0,-8.53,0
9999,0.0,0.75,1.85,9999.0,0,-8.53,0
clear-night,0.0,0.78,1.85,0.0,0,-8.98,0
clear-night,0.0,0.78,1.85,0.0,0,-8.98,0
clear-night,0.0,0.75,1.6,0.0,0,-8.84,0
clear-night,0.0,0.75,1.6,0.0,0,-8.84,0
clear-day,0.0,0.7,1.35,0.0,0,-7.93,0
clear-day,0.0,0.7,1.35,0.0,0,-7.93,0
9999,0.0,0.65,2.09,9999.0,9999,-6.42,0
9999,0.0,0.65,2.09,9999.0,9999,-6.42,0
9999,0.0,0.57,2.3,9999.0,9999,-4.59,0
9999,0.0,0.57,2.3,9999.0,9999,-4.59,0
cloudy,0.0,0.49,2.54,0.88,1,-2.04,0
cloudy,0.0,0.49,2.54,0.88,1,-2.04,0
9999,0.0,0.44,1.85,9999.0,9999,-0.21,0
9999,0.0,0.44,1.85,9999.0,9999,-0.21,0
9999,0.0,0.39,1.35,9999.0,9999,1.46,0
9999,0.0,0.39,1.35,9999.0,9999,1.46,0
cloudy,0.0,0.36,0.9,0.88,1,3.28,0
cloudy,0.0,0.36,0.9,0.88,1,3.28,0
9999,0.0,0.36,0.9,9999.0,9999,3.14,0
9999,0.0,0.36,0.9,9999.0,9999,3.14,0
9999,0.0,0.36,0.9,9999.0,9999,3.14,0
9999,0.0,0.36,0.9,9999.0,9999,3.14,0
cloudy,0.0,0.4,0.9,0.88,0,1.92,0
cloudy,0.0,0.4,0.9,0.88,0,1.92,0
9999,0.0,0.5,0.45,9999.0,0,0.42,0
9999,0.0,0.5,0.45,9999.0,0,0.42,0
clear-night,0.0,0.54,0.9,0.0,0,-0.34,0
clear-night,0.0,0.54,0.9,0.0,0,-0.34,0
cloudy,0.0,0.58,0.9,0.88,0,-0.94,0
cloudy,0.0,0.58,0.9,0.88,0,-0.94,0
clear-night,0.0,0.62,0.45,0.0,0,-1.39,0
clear-night,0.0,0.62,0.45,0.0,0,-1.39,0
clear-night,0.0,0.66,0.45,0.0,0,-1.39,0
clear-night,0.0,0.66,0.45,0.0,0,-1.39,0
9999,0.0,0.71,0.45,9999.0,0,-2.29,0
9999,0.0,0.71,0.45,9999.0,0,-2.29,0
fog,0.0,0.85,0.9,9999.0,0,-3.67,0
fog,0.0,0.85,0.9,9999.0,0,-3.67,0
fog,0.0,0.85,0.9,0.0,0,-3.97,0
fog,0.0,0.85,0.9,0.0,0,-3.97,0
fog,0.0,0.86,0.9,0.0,0,-3.52,0
fog,0.0,0.86,0.9,0.0,0,-3.52,0
fog,0.0,0.83,0.9,9999.0,0,-3.38,0
fog,0.0,0.83,0.9,9999.0,0,-3.38,0
fog,0.0,0.86,0.9,0.0,0,-3.83,0
fog,0.0,0.86,0.9,0.0,0,-3.83,0
fog,0.0,0.77,2.05,0.0,0,-1.11,0
fog,0.0,0.77,2.05,0.0,0,-1.11,0
fog,0.0,0.78,2.63,0.38,0,-2.15,0
fog,0.0,0.78,2.63,0.38,0,-2.15,0
clear-day,0.0,0.58,2.83,0.0,0,0.88,0
clear-day,0.0,0.58,2.83,0.0,0,0.88,0
9999,0.0,0.45,3.53,9999.0,9999,3.14,0
9999,0.0,0.45,3.53,9999.0,9999,3.14,0
9999,0.0,0.35,6.02,9999.0,9999,4.65,0
9999,0.0,0.35,6.02,9999.0,9999,4.65,0
9999,0.0,0.33,4.88,9999.0,9999,5.4,0
9999,0.0,0.33,4.88,9999.0,9999,5.4,0
9999,0.0,0.32,4.59,9999.0,9999,6.15,0
9999,0.0,0.32,4.59,9999.0,9999,6.15,0
9999,0.0,0.33,4.88,9999.0,9999,5.7,0
9999,0.0,0.33,4.88,9999.0,9999,5.7,0
9999,0.0,0.32,5.08,9999.0,9999,6.02,0
9999,0.0,0.32,5.08,9999.0,9999,6.02,0
9999,0.0,0.34,4.88,9999.0,9999,5.25,0
9999,0.0,0.34,4.88,9999.0,9999,5.25,0
9999,0.0,0.36,3.03,9999.0,0,4.5,0
9999,0.0,0.36,3.03,9999.0,0,4.5,0
9999,0.0,0.38,2.79,9999.0,0,3.44,0
9999,0.0,0.38,2.79,9999.0,0,3.44,0
9999,0.0,0.42,0.9,9999.0,0,1.63,0
9999,0.0,0.42,0.9,9999.0,0,1.63,0
clear-night,0.0,0.45,1.35,0.0,0,0.89,0
clear-night,0.0,0.45,1.35,0.0,0,0.89,0
9999,0.0,0.46,1.8,9999.0,0,0.72,0
9999,0.0,0.46,1.8,9999.0,0,0.72,0
9999,0.0,0.49,1.35,9999.0,0,-0.92,0
9999,0.0,0.49,1.35,9999.0,0,-0.92,0
9999,0.0,0.5,0.9,9999.0,0,-0.79,0
9999,0.0,0.5,0.9,9999.0,0,-0.79,0
9999,0.0,0.54,0.9,9999.0,0,-2.29,0
9999,0.0,0.54,0.9,9999.0,0,-2.29,0
9999,0.0,0.59,0.9,9999.0,0,-2.29,0
9999,0.0,0.59,0.9,9999.0,0,-2.29,0
9999,0.0,0.6,0.9,9999.0,0,-3.81,0
9999,0.0,0.6,0.9,9999.0,0,-3.81,0
9999,0.0,0.59,2.09,9999.0,0,-3.36,0
9999,0.0,0.59,2.09,9999.0,0,-3.36,0
9999,0.0,0.62,1.64,9999.0,0,-4.12,0
9999,0.0,0.62,1.64,9999.0,0,-4.12,0
9999,0.0,0.63,1.4,9999.0,0,-4.42,0
9999,0.0,0.63,1.4,9999.0,0,-4.42,0
9999,0.0,0.64,2.09,9999.0,0,-5.18,0
9999,0.0,0.64,2.09,9999.0,0,-5.18,0
9999,0.0,0.65,2.34,9999.0,0,-4.73,0
9999,0.0,0.65,2.34,9999.0,0,-4.73,0
partly-cloudy-day,0.0,0.62,1.64,0.38,0,-4.28,0
partly-cloudy-day,0.0,0.62,1.64,0.38,0,-4.28,0
9999,0.0,0.62,2.09,9999.0,9999,-2.62,0
9999,0.0,0.62,2.09,9999.0,9999,-2.62,0
9999,0.0,0.53,1.6,9999.0,9999,-0.35,0
9999,0.0,0.53,1.6,9999.0,9999,-0.35,0
9999,0.0,0.47,0.9,9999.0,9999,0.71,0
9999,0.0,0.47,0.9,9999.0,9999,0.71,0
9999,0.0,0.41,1.4,9999.0,9999,2.53,0
9999,0.0,0.41,1.4,9999.0,9999,2.53,0
9999,0.0,0.39,0.9,9999.0,9999,2.83,0
9999,0.0,0.39,0.9,9999.0,9999,2.83,0
partly-cloudy-day,0.0,0.38,0.9,0.75,1,4.2,0
partly-cloudy-day,0.0,0.38,0.9,0.75,1,4.2,0
9999,0.0,0.37,0.9,9999.0,9999,4.2,0
9999,0.0,0.37,0.9,9999.0,9999,4.2,0
9999,0.0,0.4,0.45,9999.0,9999,3.74,0
9999,0.0,0.4,0.45,9999.0,9999,3.74,0
cloudy,0.0,0.44,0.45,0.88,0,2.23,0
cloudy,0.0,0.44,0.45,0.88,0,2.23,0
clear-night,0.0,0.51,0.45,0.0,0,0.13,0
clear-night,0.0,0.51,0.45,0.0,0,0.13,0
clear-night,0.0,0.56,0.45,0.0,0,-0.17,0
clear-night,0.0,0.56,0.45,0.0,0,-0.17,0
cloudy,0.0,0.56,0.45,0.88,0,-0.03,0
cloudy,0.0,0.56,0.45,0.88,0,-0.03,0
clear-night,0.0,0.62,0.45,0.0,0,-2.15,0
clear-night,0.0,0.62,0.45,0.0,0,-2.15,0
clear-night,0.0,0.64,0.45,0.0,0,-2.44,0
clear-night,0.0,0.64,0.45,0.0,0,-2.44,0
9999,0.0,0.68,0.45,9999.0,0,-2.74,0
9999,0.0,0.68,0.45,9999.0,0,-2.74,0
clear-night,0.0,0.69,0.0,0.0,0,-2.91,0
clear-night,0.0,0.69,0.0,0.0,0,-2.91,0
clear-night,0.0,0.73,0.9,0.0,0,-3.67,0
clear-night,0.0,0.73,0.9,0.0,0,-3.67,0
clear-night,0.0,0.71,0.9,0.0,0,-3.97,0
clear-night,0.0,0.71,0.9,0.0,0,-3.97,0
clear-night,0.0,0.71,0.9,0.0,0,-3.67,0
clear-night,0.0,0.71,0.9,0.0,0,-3.67,0
clear-night,0.0,0.75,0.9,0.0,0,-4.73,0
clear-night,0.0,0.75,0.9,0.0,0,-4.73,0
9999,0.0,0.76,0.9,9999.0,0,-4.28,0
9999,0.0,0.76,0.9,9999.0,0,-4.28,0
clear-night,0.0,0.74,0.9,0.0,0,-5.03,0
clear-night,0.0,0.74,0.9,0.0,0,-5.03,0
clear-night,0.0,0.77,0.45,0.0,0,-5.03,0
clear-night,0.0,0.77,0.45,0.0,0,-5.03,0
cloudy,0.0,0.76,1.35,0.88,0,-5.03,0
cloudy,0.0,0.76,1.35,0.88,0,-5.03,0
clear-day,0.0,0.74,2.09,0.0,0,-3.67,0
clear-day,0.0,0.74,2.09,0.0,0,-3.67,0
clear-day,0.0,0.68,0.9,0.0,1,-1.43,0
clear-day,0.0,0.68,0.9,0.0,1,-1.43,0
cloudy,0.0,0.58,0.9,0.88,1,0.71,0
cloudy,0.0,0.58,0.9,0.88,1,0.71,0
clear-day,0.0,0.52,0.9,0.0,2,2.08,0
clear-day,0.0,0.52,0.9,0.0,2,2.08,0
clear-day,0.0,0.46,0.9,0.0,2,3.9,0
clear-day,0.0,0.46,0.9,0.0,2,3.9,0
cloudy,0.0,0.44,0.9,0.88,1,4.65,0
cloudy,0.0,0.44,0.9,0.88,1,4.65,0
clear-day,0.0,0.43,0.45,0.0,1,4.95,0
clear-day,0.0,0.43,0.45,0.0,1,4.95,0
clear-day,0.0,0.45,0.45,0.0,0,4.2,0
clear-day,0.0,0.45,0.45,0.0,0,4.2,0
cloudy,0.0,0.52,0.45,0.88,0,2.84,0
cloudy,0.0,0.52,0.45,0.88,0,2.84,0
clear-night,0.0,0.61,0.45,0.0,0,0.89,0
clear-night,0.0,0.61,0.45,0.0,0,0.89,0
clear-night,0.0,0.66,0.45,0.0,0,-0.17,0
clear-night,0.0,0.66,0.45,0.0,0,-0.17,0
cloudy,0.0,0.65,0.45,0.88,0,-0.17,0
cloudy,0.0,0.65,0.45,0.88,0,-0.17,0
clear-night,0.0,0.7,0.45,0.0,0,-1.24,0
clear-night,0.0,0.7,0.45,0.0,0,-1.24,0
fog,0.0,0.71,0.0,0.0,0,-1.08,0
fog,0.0,0.71,0.0,0.0,0,-1.08,0
fog,0.0,0.74,0.0,9999.0,0,-1.99,0
fog,0.0,0.74,0.0,9999.0,0,-1.99,0
clear-night,0.0,0.73,0.45,0.0,0,-2.29,1
clear-night,0.0,0.73,0.45,0.0,0,-2.29,1
clear-night,0.0,0.76,0.45,0.0,0,-2.45,1
clear-night,0.0,0.76,0.45,0.0,0,-2.45,1
clear-night,0.0,0.76,0.9,0.0,0,-2.91,1
clear-night,0.0,0.76,0.9,0.0,0,-2.91,1
clear-night,0.0,0.76,1.15,0.0,0,-3.36,1
clear-night,0.0,0.76,1.15,0.0,0,-3.36,1
clear-night,0.0,0.74,2.34,0.0,0,-2.91,1
clear-night,0.0,0.74,2.34,0.0,0,-2.91,1
9999,0.0,0.73,1.35,9999.0,0,-3.22,1
9999,0.0,0.73,1.35,9999.0,0,-3.22,1
clear-night,0.0,0.78,0.9,0.0,0,-3.97,1
clear-night,0.0,0.78,0.9,0.0,0,-3.97,1
clear-night,0.0,0.77,1.6,0.0,0,-3.22,1
clear-night,0.0,0.77,1.6,0.0,0,-3.22,1
cloudy,0.0,0.76,0.9,0.88,0,-2.15,1
cloudy,0.0,0.76,0.9,0.88,0,-2.15,1
clear-day,0.0,0.77,0.9,0.0,0,-3.07,1
clear-day,0.0,0.77,0.9,0.0,0,-3.07,1
clear-day,0.0,0.71,0.9,0.0,1,-0.04,1
clear-day,0.0,0.71,0.9,0.0,1,-0.04,1
fog,0.0,0.61,0.45,0.63,1,2.23,1
fog,0.0,0.61,0.45,0.63,1,2.23,1
fog,0.0,0.54,0.45,0.0,2,3.74,1
fog,0.0,0.54,0.45,0.0,2,3.74,1
fog,0.0,0.48,0.45,0.0,2,5.25,1
fog,0.0,0.48,0.45,0.0,2,5.25,1
fog,0.0,0.46,0.45,0.63,1,6.31,1
fog,0.0,0.46,0.45,0.63,1,6.31,1
fog,0.0,0.46,0.45,0.0,1,6.63,1
